10	-0.463
10.01	-0.526
10.02	-0.589
10.03	-0.643
10.04	-0.682
10.05	-0.705
10.06	-0.715
10.07	-0.714
10.08	-0.703
10.09	-0.684
10.1	-0.656
10.11	-0.62
10.12	-0.573
10.13	-0.519
10.14	-0.466
10.15	-0.421
10.16	-0.39
10.17	-0.371
10.18	-0.358
10.19	-0.35
10.2	-0.347
10.21	-0.35
10.22	-0.36
10.23	-0.373
10.24	-0.383
10.25	-0.39
10.26	-0.394
10.27	-0.397
10.28	-0.403
10.29	-0.409
10.3	-0.413
10.31	-0.413
10.32	-0.406
10.33	-0.39
10.34	-0.364
10.35	-0.327
10.36	-0.283
10.37	-0.234
10.38	-0.183
10.39	-0.133
10.4	-0.087
10.41	-0.051
10.42	-0.031
10.43	-0.031
10.44	-0.048
10.45	-0.075
10.46	-0.102
10.47	-0.127
10.48	-0.148
10.49	-0.168
10.5	-0.186
10.51	-0.206
10.52	-0.226
10.53	-0.244
10.54	-0.254
10.55	-0.248
10.56	-0.225
10.57	-0.186
10.58	-0.136
10.59	-0.078
10.6	-0.022
10.61	0.028
10.62	0.069
10.63	0.104
10.64	0.14
10.65	0.181
10.66	0.231
10.67	0.295
10.68	0.371
10.69	0.451
10.7	0.524
10.71	0.584
10.72	0.631
10.73	0.664
10.74	0.683
10.75	0.689
10.76	0.68
10.77	0.659
10.78	0.632
10.79	0.607
10.8	0.584
10.81	0.56
10.82	0.526
10.83	0.48
10.84	0.427
10.85	0.377
10.86	0.335
10.87	0.304
10.88	0.285
10.89	0.277
10.9	0.281
10.91	0.296
10.92	0.323
10.93	0.359
10.94	0.402
10.95	0.449
10.96	0.499
10.97	0.551
10.98	0.604
10.99	0.655
11	0.701
11.01	0.739
11.02	0.767
11.03	0.784
11.04	0.79
11.05	0.786
11.06	0.769
11.07	0.742
11.08	0.708
11.09	0.67
11.1	0.633
11.11	0.595
11.12	0.553
11.13	0.505
11.14	0.456
11.15	0.421
11.16	0.409
11.17	0.424
11.18	0.461
11.19	0.511
11.2	0.566
11.21	0.618
11.22	0.66
11.23	0.687
11.24	0.7
11.25	0.7
11.26	0.69
11.27	0.67
11.28	0.644
11.29	0.614
11.3	0.584
11.31	0.561
11.32	0.545
11.33	0.529
11.34	0.507
11.35	0.475
11.36	0.434
11.37	0.389
11.38	0.345
11.39	0.303
11.4	0.263
11.41	0.225
11.42	0.192
11.43	0.17
11.44	0.16
11.45	0.162
11.46	0.173
11.47	0.189
11.48	0.204
11.49	0.213
11.5	0.212
11.51	0.198
11.52	0.171
11.53	0.132
11.54	0.084
11.55	0.032
11.56	-0.017
11.57	-0.063
11.58	-0.108
11.59	-0.153
11.6	-0.197
11.61	-0.235
11.62	-0.262
11.63	-0.277
11.64	-0.284
11.65	-0.289
11.66	-0.292
11.67	-0.293
11.68	-0.289
11.69	-0.278
11.7	-0.26
11.71	-0.233
11.72	-0.196
11.73	-0.147
11.74	-0.082
11.75	-0.002
11.76	0.09
11.77	0.19
11.78	0.294
11.79	0.398
11.8	0.5
11.81	0.596
11.82	0.681
11.83	0.748
11.84	0.793
11.85	0.815
11.86	0.811
11.87	0.782
11.88	0.729
11.89	0.652
11.9	0.557
11.91	0.45
11.92	0.343
11.93	0.242
11.94	0.151
11.95	0.072
11.96	0.006
11.97	-0.049
11.98	-0.097
11.99	-0.139
12	-0.176
12.01	-0.209
12.02	-0.236
12.03	-0.261
12.04	-0.285
12.05	-0.307
12.06	-0.325
12.07	-0.331
12.08	-0.324
12.09	-0.308
12.1	-0.29
12.11	-0.28
12.12	-0.277
12.13	-0.279
12.14	-0.283
12.15	-0.284
12.16	-0.278
12.17	-0.263
12.18	-0.237
12.19	-0.202
12.2	-0.159
12.21	-0.111
12.22	-0.063
12.23	-0.021
12.24	0.015
12.25	0.042
12.26	0.061
12.27	0.07
12.28	0.069
12.29	0.055
12.3	0.032
12.31	0.009
12.32	-0.006
12.33	-0.011
12.34	-0.013
12.35	-0.018
12.36	-0.029
12.37	-0.046
12.38	-0.065
12.39	-0.083
12.4	-0.099
12.41	-0.114
12.42	-0.128
12.43	-0.137
12.44	-0.142
12.45	-0.142
12.46	-0.143
12.47	-0.147
12.48	-0.16
12.49	-0.18
12.5	-0.205
12.51	-0.234
12.52	-0.257
12.53	-0.267
12.54	-0.261
12.55	-0.248
12.56	-0.24
12.57	-0.244
12.58	-0.255
12.59	-0.262
12.6	-0.258
12.61	-0.241
12.62	-0.213
12.63	-0.177
12.64	-0.138
12.65	-0.101
12.66	-0.071
12.67	-0.045
12.68	-0.021
12.69	0.002
12.7	0.023
12.71	0.036
12.72	0.035
12.73	0.023
12.74	0.004
12.75	-0.014
12.76	-0.03
12.77	-0.042
12.78	-0.052
12.79	-0.06
12.8	-0.069
12.81	-0.08
12.82	-0.095
12.83	-0.111
12.84	-0.13
12.85	-0.15
12.86	-0.174
12.87	-0.203
12.88	-0.235
12.89	-0.265
12.9	-0.288
12.91	-0.302
12.92	-0.306
12.93	-0.302
12.94	-0.291
12.95	-0.273
12.96	-0.248
12.97	-0.216
12.98	-0.178
12.99	-0.133
13	-0.087
13.01	-0.044
13.02	-0.013
13.03	0.001
13.04	-0.003
13.05	-0.026
13.06	-0.064
13.07	-0.107
13.08	-0.142
13.09	-0.162
13.1	-0.164
13.11	-0.15
13.12	-0.121
13.13	-0.084
13.14	-0.042
13.15	-0.001
13.16	0.038
13.17	0.076
