130	0.143
130.01	0.195
130.02	0.24
130.03	0.278
130.04	0.311
130.05	0.338
130.06	0.359
130.07	0.374
130.08	0.382
130.09	0.386
130.1	0.385
130.11	0.381
130.12	0.371
130.13	0.355
130.14	0.335
130.15	0.313
130.16	0.291
130.17	0.27
130.18	0.251
130.19	0.233
130.2	0.219
130.21	0.21
130.22	0.211
130.23	0.223
130.24	0.246
130.25	0.281
130.26	0.32
130.27	0.356
130.28	0.377
130.29	0.38
130.3	0.367
130.31	0.341
130.32	0.31
130.33	0.281
130.34	0.263
130.35	0.258
130.36	0.262
130.37	0.268
130.38	0.273
130.39	0.272
130.4	0.264
130.41	0.243
130.42	0.205
130.43	0.142
130.44	0.056
130.45	-0.045
130.46	-0.152
130.47	-0.253
130.48	-0.342
130.49	-0.414
130.5	-0.466
130.51	-0.497
130.52	-0.509
130.53	-0.505
130.54	-0.493
130.55	-0.481
130.56	-0.475
130.57	-0.475
130.58	-0.482
130.59	-0.494
130.6	-0.509
130.61	-0.527
130.62	-0.546
130.63	-0.568
130.64	-0.597
130.65	-0.634
130.66	-0.681
130.67	-0.741
130.68	-0.812
130.69	-0.886
130.7	-0.953
130.71	-1.002
130.72	-1.032
130.73	-1.041
130.74	-1.032
130.75	-1.007
130.76	-0.969
130.77	-0.92
130.78	-0.863
130.79	-0.803
130.8	-0.742
130.81	-0.676
130.82	-0.603
130.83	-0.517
130.84	-0.419
130.85	-0.313
130.86	-0.205
130.87	-0.097
130.88	0.01
130.89	0.115
130.9	0.218
130.91	0.316
130.92	0.409
130.93	0.494
130.94	0.569
130.95	0.633
130.96	0.686
130.97	0.73
130.98	0.767
130.99	0.8
131	0.837
131.01	0.88
131.02	0.932
131.03	0.992
131.04	1.057
131.05	1.125
131.06	1.197
131.07	1.274
131.08	1.354
131.09	1.424
131.1	1.473
131.11	1.498
131.12	1.504
131.13	1.501
131.14	1.497
131.15	1.495
131.16	1.498
131.17	1.505
131.18	1.514
131.19	1.52
131.2	1.521
131.21	1.517
131.22	1.512
131.23	1.505
131.24	1.5
131.25	1.496
131.26	1.493
131.27	1.49
131.28	1.485
131.29	1.476
131.3	1.464
131.31	1.451
131.32	1.435
131.33	1.412
131.34	1.376
131.35	1.323
131.36	1.258
131.37	1.185
131.38	1.112
131.39	1.045
131.4	0.991
131.41	0.954
131.42	0.929
131.43	0.908
131.44	0.885
131.45	0.855
131.46	0.816
131.47	0.769
131.48	0.711
131.49	0.641
131.5	0.56
131.51	0.473
131.52	0.391
131.53	0.323
131.54	0.269
131.55	0.222
131.56	0.174
131.57	0.123
131.58	0.07
131.59	0.018
131.6	-0.031
131.61	-0.08
131.62	-0.13
131.63	-0.183
131.64	-0.237
131.65	-0.291
131.66	-0.342
131.67	-0.389
131.68	-0.43
131.69	-0.465
131.7	-0.496
131.71	-0.526
131.72	-0.556
131.73	-0.583
131.74	-0.607
131.75	-0.626
131.76	-0.639
131.77	-0.648
131.78	-0.652
131.79	-0.651
131.8	-0.642
131.81	-0.625
131.82	-0.599
131.83	-0.563
131.84	-0.519
131.85	-0.47
131.86	-0.422
131.87	-0.38
131.88	-0.347
131.89	-0.327
131.9	-0.317
131.91	-0.311
131.92	-0.299
131.93	-0.275
131.94	-0.244
131.95	-0.216
131.96	-0.199
131.97	-0.196
131.98	-0.205
131.99	-0.224
132	-0.25
132.01	-0.279
132.02	-0.308
132.03	-0.338
132.04	-0.371
132.05	-0.407
132.06	-0.445
132.07	-0.481
132.08	-0.512
132.09	-0.536
132.1	-0.553
132.11	-0.565
132.12	-0.572
132.13	-0.576
132.14	-0.578
132.15	-0.578
132.16	-0.573
132.17	-0.562
132.18	-0.544
132.19	-0.522
132.2	-0.499
132.21	-0.474
132.22	-0.448
132.23	-0.421
132.24	-0.393
132.25	-0.364
132.26	-0.337
132.27	-0.311
132.28	-0.281
132.29	-0.243
132.3	-0.195
132.31	-0.142
132.32	-0.088
132.33	-0.038
132.34	0.006
132.35	0.041
132.36	0.065
132.37	0.078
132.38	0.079
132.39	0.069
132.4	0.048
132.41	0.02
132.42	-0.013
132.43	-0.047
132.44	-0.08
132.45	-0.109
132.46	-0.138
132.47	-0.17
132.48	-0.205
132.49	-0.239
132.5	-0.262
132.51	-0.269
132.52	-0.259
132.53	-0.235
132.54	-0.202
132.55	-0.167
132.56	-0.138
132.57	-0.124
132.58	-0.125
132.59	-0.142
132.6	-0.171
132.61	-0.209
132.62	-0.249
132.63	-0.288
132.64	-0.327
132.65	-0.374
132.66	-0.432
132.67	-0.504
132.68	-0.584
132.69	-0.667
132.7	-0.751
132.71	-0.835
132.72	-0.919
132.73	-0.999
132.74	-1.069
132.75	-1.122
132.76	-1.156
132.77	-1.174
132.78	-1.18
132.79	-1.177
132.8	-1.163
132.81	-1.137
132.82	-1.099
132.83	-1.052
132.84	-0.997
132.85	-0.939
132.86	-0.884
132.87	-0.84
132.88	-0.809
132.89	-0.787
132.9	-0.769
132.91	-0.75
132.92	-0.73
132.93	-0.71
132.94	-0.691
132.95	-0.674
132.96	-0.657
132.97	-0.641
132.98	-0.625
132.99	-0.606
133	-0.584
133.01	-0.556
133.02	-0.521
133.03	-0.478
133.04	-0.43
133.05	-0.382
133.06	-0.339
133.07	-0.304
133.08	-0.278
133.09	-0.259
133.1	-0.245
133.11	-0.233
133.12	-0.217
133.13	-0.193
133.14	-0.157
133.15	-0.105
133.16	-0.041
133.17	0.029
133.18	0.094
133.19	0.151
133.2	0.204
133.21	0.254
133.22	0.302
133.23	0.342
133.24	0.369
133.25	0.381
133.26	0.384
133.27	0.383
133.28	0.382
133.29	0.383
133.3	0.387
133.31	0.393
133.32	0.394
133.33	0.385
133.34	0.364
133.35	0.333
133.36	0.296
133.37	0.259
133.38	0.225
133.39	0.198
133.4	0.183
133.41	0.181
133.42	0.195
133.43	0.223
133.44	0.256
133.45	0.285
133.46	0.307
133.47	0.327
133.48	0.356
133.49	0.396
133.5	0.443
133.51	0.49
133.52	0.533
133.53	0.57
133.54	0.603
133.55	0.631
133.56	0.651
133.57	0.657
133.58	0.645
133.59	0.62
133.6	0.586
133.61	0.55
133.62	0.52
133.63	0.505
133.64	0.507
133.65	0.523
133.66	0.547
133.67	0.57
133.68	0.587
133.69	0.596
133.7	0.595
133.71	0.585
133.72	0.571
133.73	0.553
133.74	0.533
133.75	0.508
133.76	0.478
133.77	0.443
133.78	0.406
133.79	0.37
133.8	0.334
133.81	0.295
133.82	0.251
133.83	0.203
133.84	0.158
133.85	0.124
133.86	0.104
133.87	0.095
133.88	0.096
133.89	0.104
133.9	0.121
133.91	0.147
133.92	0.181
133.93	0.22
133.94	0.259
133.95	0.297
